1837901	186	6	7	2
1839510	156	6	7	2
1838201	138	6	7	2
1839809	51	1	7	2
1840700	0	10	7	2
1839830	60	5	7	2
1839516	51	5	7	2
1839813	69	1	7	2
1763600	171	6	6	2
1766600	117	6	6	2
1764900	78	7	6	2
1528500	93	8	5	2
1764500	138	5	6	2
1529200	171	8	5	2
1764600	45	5	6	2
1765600	9	7	6	2
1766000	0	10	6	2
1538700	63	6	2	1
1533000	45	9	5	2
1771800	102	9	6	2
1768400	81	8	6	2
1771500	126	8	6	2
1768700	180	8	6	2
1532400	51	7	5	2
1758700	174	1	4	1
1771700	117	9	6	2
1530000	138	4	5	2
1771602	21	3	6	2
1774100	45	3	2	1
1535400	39	8	1	1
1534800	30	6	2	1
1884501	126	1	3	1
1884400	114	3	3	1
1884300	150	6	3	1
1778200	36	4	2	1
1534300	54	6	1	1
1882002	3	8	2	1
1882505	33	7	2	1
2224904	3	6	1	1
1859300	51	6	3	1
1882506	6	7	2	1
1882507	18	7	2	1
1776700	15	6	1	1
2224702	33	5	1	1
2225600	42	10	1	1
2228302	6	4	1	1
1858800	258	10	5	2
1858902	105	3	5	2
1857200	36	6	2	1
2225001	24	4	1	1
1871200	198	9	5	2
1870400	69	10	5	2
1873400	93	9	5	2
1865100	171	3	5	2
2227800	9	5	2	1
1864400	135	9	5	2
1863800	90	5	5	2
1870500	78	10	5	2
1867007	15	8	5	2
1862308	81	4	5	2
1863000	36	7	5	2
1868500	120	6	5	2
1870600	141	9	5	2
1862200	120	4	5	2
1864600	177	8	5	2
1873300	63	10	5	2
1873700	96	10	5	2
1862303	99	3	5	2
1864800	135	9	5	2
1867900	75	8	5	2
1855200	126	4	3	1
1855400	99	9	5	2
2226100	39	3	2	1
1858300	231	2	3	1
2224500	30	5	1	1
1857500	33	2	3	1
2226700	18	6	1	1
1854902	6	3	3	1
2227100	63	5	2	1
1855500	48	8	5	2
1785700	39	4	2	1
2227700	63	4	1	1
1853800	69	4	3	1
2221702	6	3	1	1
1854800	27	3	1	1
1853000	9	5	1	1
2223800	18	7	1	1
2223000	57	2	2	1
2224200	33	4	1	1
1854601	81	3	3	1
1527802	30	7	1	1
1785200	0	4	1	1
1783002	129	9	5	2
1852600	45	1	3	1
2221000	57	4	2	1
2221500	84	4	2	1
1780000	93	7	5	2
1783001	141	6	5	2
2220900	3	4	1	1
1782501	123	8	5	2
1780400	48	7	5	2
2218300	54	8	5	2
2220800	18	4	2	1
1540300	30	5	1	1
2218200	18	8	5	2
2218402	96	6	5	2
2221102	63	4	3	1
1798300	18	2	2	1
1780500	99	7	5	2
1775200	33	4	2	1
1776100	24	4	2	1
1813803	93	5	7	2
1799402	51	1	4	1
1805601	288	6	7	2
1796400	99	5	7	2
1797000	30	3	4	1
1796300	132	4	7	2
1805100	102	6	7	2
1814100	72	1	7	2
1814800	0	1	7	2
1813902	186	1	7	2
1813400	141	3	7	2
1804100	132	8	7	2
1804200	201	2	7	2
1802500	36	7	7	2
1800502	105	5	7	2
1803000	75	9	7	2
1815200	147	2	7	2
1813600	54	3	7	2
1802400	87	8	7	2
1800100	108	10	7	2
1819100	144	7	7	2
1794200	78	1	7	2
1806600	168	6	7	2
1810700	192	6	7	2
1813100	177	5	7	2
1849800	126	3	7	2
1810602	105	2	7	2
1801700	96	5	7	2
1820400	78	9	7	2
1818700	93	10	7	2
1819900	75	8	7	2
1850700	72	8	7	2
1850600	141	9	7	2
1818800	78	10	7	2
1817002	159	8	7	2
1819400	75	4	7	2
1801500	114	8	7	2
1829000	138	9	7	2
1809900	87	8	7	2
1812500	135	3	7	2
1829500	9	10	7	2
1848200	84	2	7	2
1848900	105	3	7	2
1829900	78	8	7	2
1824700	99	8	7	2
1828000	57	10	7	2
1816700	39	9	7	2
1827900	0	10	7	2
1811400	150	2	7	2
1824600	114	7	7	2
1825900	120	9	7	2
1831100	6	9	7	2
1826900	51	8	7	2
1786100	60	5	4	1
1847700	135	5	7	2
1822102	78	7	7	2
1826800	102	7	7	2
1821900	36	8	7	2
1827000	36	7	7	2
1817300	72	6	7	2
1832600	108	9	7	2
1832800	6	10	7	2
1821500	72	7	7	2
1821700	0	7	7	2
1846100	90	3	7	2
1799300	243	1	4	1
1842500	120	9	7	2
1847100	72	3	7	2
1795600	33	2	7	2
1832300	105	8	7	2
1843901	78	8	7	2
1845601	24	4	7	2
1845800	102	3	7	2
1834400	204	9	7	2
1831800	135	4	7	2
1823200	132	6	7	2
1834900	84	7	7	2
1843902	33	8	7	2
1843800	63	10	7	2
1845603	33	4	7	2
1841600	3	5	7	2
1838900	36	9	7	2
1791700	57	5	2	1
1793201	228	2	7	2
1840400	204	7	7	2
1841800	162	10	7	2
1841402	135	3	7	2
1837404	0	2	7	2
1841900	171	5	7	2
1540700	207	9	6	2
1885100	0	2	1	1
1837603	36	7	7	2
1836800	153	3	7	2
1839820	69	2	7	2
1839511	111	7	7	2
1839831	66	1	7	2
1838202	177	6	7	2
1839819	72	2	7	2
1838301	111	6	7	2
1841202	18	5	7	2
1837700	105	7	7	2
1795200	168	5	3	1
1799200	42	1	4	1
1795000	120	2	4	1
1794301	66	2	7	2
1759200	15	2	7	2
1791501	84	5	2	1
1759000	105	2	4	1
1792202	21	1	7	2
1794900	36	6	4	1
1792302	27	3	7	2
1795400	90	1	4	1
1791000	48	4	2	1
1787400	66	1	3	1
1792500	126	1	7	2
1539400	57	4	2	1
1792602	36	1	7	2
1792900	66	6	7	2
1764400	180	7	6	2
1529400	90	4	5	2
1766801	48	6	6	2
1760300	30	1	4	1
1763800	84	8	6	2
1765800	3	8	6	2
1533800	84	7	5	2
1766100	75	10	6	2
1763700	105	7	6	2
1768800	147	7	6	2
1533500	99	9	5	2
1533300	78	10	5	2
1767702	102	8	6	2
1769000	177	5	6	2
1772400	165	8	6	2
1533200	78	10	5	2
1532600	96	7	5	2
1530100	144	10	5	2
1539501	30	4	1	1
1530800	108	8	5	2
1531800	93	6	5	2
1770200	225	5	6	2
1788600	180	2	3	1
1771303	138	1	6	2
1769503	0	2	6	2
1790400	57	1	2	1
1769502	114	2	6	2
1769501	129	8	6	2
1530700	90	3	5	2
1536500	24	3	1	1
1767300	225	1	6	2
1535300	54	6	2	1
1762500	15	5	3	1
1778900	45	2	3	1
1778700	57	6	3	1
1535200	12	6	1	1
1535100	36	6	2	1
1760800	27	4	3	1
1884005	42	3	4	1
1884001	48	3	4	1
1884002	57	6	4	1
1884006	72	6	4	1
1884003	30	3	4	1
1877800	90	9	6	2
1877600	18	10	6	2
1877500	81	10	6	2
1881200	57	8	6	2
1883204	33	6	6	2
1877900	6	9	6	2
1881901	87	8	6	2
1881300	27	8	6	2
1883205	18	6	6	2
1779000	48	2	2	1
1778500	57	6	3	1
1534402	9	6	1	1
1761900	54	3	2	1
1882200	84	8	3	1
1882300	174	3	3	1
2226000	63	9	2	1
1859401	81	6	3	1
1857300	15	6	1	1
1857000	48	3	2	1
2225800	33	9	1	1
2225400	57	8	2	1
1857100	105	5	2	1
1859100	30	6	3	1
1865300	216	7	5	2
1856200	78	6	5	2
2227400	36	4	2	1
1871600	78	9	5	2
1858401	6	2	3	1
1871500	96	6	5	2
1864700	159	7	5	2
1871300	234	9	5	2
1865000	21	9	5	2
1866200	96	7	5	2
1776400	15	4	1	1
1856000	24	5	5	2
1857800	45	2	3	1
1856104	60	8	5	2
2225100	42	4	1	1
2224701	27	5	1	1
1855900	33	5	5	2
2227200	48	5	2	1
1854500	3	7	1	1
1856105	57	3	5	2
2226200	45	3	2	1
1775600	0	4	1	1
2218700	96	3	5	2
1782503	60	8	5	2
1783400	111	9	5	2
1779402	30	7	5	2
1782600	201	10	5	2
2221900	57	4	3	1
1785100	48	4	3	1
2218600	144	9	5	2
2219400	129	6	5	2
2218900	114	8	5	2
1798701	213	1	7	2
2220400	18	4	2	1
1797100	90	5	3	1
1799000	15	4	7	2
1798702	180	1	7	2
1539700	42	4	2	1
1814700	0	1	7	2
1814600	156	1	7	2
1799500	384	1	4	1
2221300	78	7	2	1
1775900	0	4	2	1
1808900	162	9	7	2
1810800	123	3	7	2
1819301	174	10	7	2
1850100	51	5	7	2
1809700	48	8	7	2
1783600	0	9	1	1
1820000	150	7	7	2
1805800	114	9	7	2
1849700	156	2	7	2
1783700	54	9	4	1
1828300	27	9	7	2
1811600	132	3	7	2
1796800	60	3	3	1
1794700	105	2	7	2
1828200	3	10	7	2
1810300	108	6	7	2
1819600	90	10	7	2
1826600	99	9	7	2
1817102	246	8	7	2
1810200	168	7	7	2
1843500	165	6	7	2
1833700	69	3	7	2
1833600	87	3	7	2
1832000	114	1	7	2
1834500	114	10	7	2
1542600	33	3	3	1
1821100	150	9	7	2
1845100	0	8	7	2
1541400	24	8	6	2
1845400	57	7	7	2
1833000	93	7	7	2
1543000	36	5	3	1
1842000	63	10	7	2
1844400	99	9	7	2
1839701	0	1	7	2
1839702	18	1	7	2
1844500	36	9	7	2
1834200	9	10	7	2
1842300	93	10	7	2
1838001	0	5	7	2
1839403	21	6	7	2
1839513	129	7	7	2
2219900	57	4	3	1
1837604	72	7	7	2
1792700	54	1	7	2
1794302	12	2	7	2
1539900	12	3	1	1
1839823	0	1	7	2
1795500	87	1	3	1
1544000	57	3	2	1
1838401	93	7	7	2
1839517	177	7	7	2
1796600	126	1	3	1
1785800	90	7	3	1
1841100	96	8	7	2
1794400	105	2	7	2
1839802	135	1	7	2
1839822	0	1	7	2
1786500	33	5	4	1
1786800	150	7	4	1
1791200	51	10	4	1
1792400	156	3	7	2
1791100	48	10	4	1
1759300	9	2	7	2
1758200	15	1	7	2
1791503	9	9	4	1
1756300	30	6	7	2
1790800	63	2	2	1
1764300	105	6	6	2
1764100	114	6	6	2
1538300	30	3	3	1
1767101	138	4	6	2
1789102	60	4	6	2
1529500	12	4	5	2
1764000	150	6	6	2
1767102	156	1	6	2
1764200	57	7	6	2
1770000	186	5	6	2
1528200	0	8	5	2
1533400	27	9	5	2
1789500	126	6	3	1
1772300	132	5	6	2
1769900	117	10	6	2
1760500	81	1	3	1
1763300	117	7	6	2
1532700	42	10	5	2
1529700	216	3	5	2
1769700	81	7	6	2
1528100	30	8	5	2
1763400	96	7	6	2
1531900	45	10	5	2
1769800	243	10	6	2
1787900	75	1	3	1
1767800	120	10	6	2
1770102	84	5	6	2
1770101	39	7	6	2
1532800	102	10	5	2
1790100	33	3	3	1
1880000	21	8	6	2
1881600	126	10	6	2
1884900	153	2	4	1
1881903	198	8	6	2
1884100	108	3	3	1
1877700	27	8	6	2
1881500	6	8	6	2
1881401	156	9	6	2
1881902	69	8	6	2
1884004	48	6	4	1
1884701	141	2	4	1
1881800	87	10	6	2
1880200	135	6	6	2
1761100	51	3	2	1
1774500	141	1	3	1
1778800	30	6	2	1
1535600	63	2	2	1
1535000	75	8	2	1
1761000	75	2	3	1
1537100	33	3	2	1
1762901	24	1	3	1
1534900	72	6	2	1
1773800	21	3	3	1
1777900	57	4	3	1
1534600	63	6	2	1
1535700	33	4	2	1
1537000	30	3	2	1
1774000	39	3	2	1
2229001	27	4	2	1
1882403	36	5	3	1
1872300	63	10	5	2
1867400	75	8	5	2
1874000	171	10	5	2
1867300	327	8	5	2
1869000	102	8	5	2
1873800	78	9	5	2
2228200	45	5	1	1
1873600	48	9	5	2
2228700	12	4	2	1
2224905	6	4	1	1
1870900	57	9	5	2
1869200	111	8	5	2
1772700	72	3	2	1
1858402	66	3	3	1
1856300	105	6	5	2
1869500	0	9	5	2
1867004	186	4	5	2
1866400	78	10	5	2
1865700	69	9	5	2
1865800	66	9	5	2
1863300	66	1	5	2
2226400	12	4	1	1
1863500	141	6	5	2
1862600	159	4	5	2
1871003	108	10	5	2
1863200	84	1	5	2
1857900	24	2	3	1
1862800	141	7	5	2
2226300	27	4	2	1
1785401	156	5	3	1
1860002	21	7	5	2
2224000	39	7	2	1
1781602	90	10	5	2
1860001	18	7	5	2
1853201	171	7	4	1
1781200	93	9	5	2
1860003	18	7	5	2
1859800	0	7	5	2
1781100	111	9	5	2
2222202	48	4	2	1
1860600	123	7	5	2
1859700	0	7	5	2
1852700	60	1	3	1
1780600	90	9	5	2
1859901	57	8	5	2
1861300	135	9	5	2
1781700	54	10	5	2
1860700	18	10	5	2
1779401	90	7	5	2
1782700	60	8	5	2
2219200	30	9	5	2
2219000	18	9	5	2
1782901	84	7	5	2
2219600	51	5	5	2
2217100	81	6	5	2
2219500	84	8	5	2
2216500	210	7	5	2
1776200	6	4	2	1
1775300	42	7	1	1
1784600	87	6	4	1
1797400	42	3	4	1
1797200	54	5	3	1
1540100	18	3	1	1
1798505	285	5	7	2
2221400	21	7	2	1
1798503	480	6	7	2
2220100	51	4	2	1
1543400	0	5	1	1
1784300	78	5	3	1
1801000	159	7	7	2
1803700	111	4	7	2
1803802	57	1	7	2
1807100	87	9	7	2
1786300	99	5	3	1
1811100	39	3	7	2
1796000	138	7	7	2
2220201	12	5	2	1
1800400	126	7	7	2
1801800	57	5	7	2
1851000	108	6	7	2
1814000	198	1	7	2
1804500	195	5	7	2
1806300	150	5	7	2
1851602	174	1	7	2
1803500	126	2	7	2
1804600	120	3	7	2
1807200	78	8	7	2
1851601	36	2	7	2
1793900	81	1	7	2
1775101	12	1	1	1
1775102	0	1	1	1
1819307	51	10	7	2
1809300	165	7	7	2
1819306	210	5	7	2
1806100	183	10	7	2
1812100	96	1	7	2
1809400	90	6	7	2
1783900	138	9	4	1
1805900	177	9	7	2
1851300	66	6	7	2
1851200	102	7	7	2
1828800	123	10	7	2
1809800	174	8	7	2
1825200	144	6	7	2
1825600	30	7	7	2
1828500	9	9	7	2
1810000	156	9	7	2
1816900	198	9	7	2
1819700	90	10	7	2
1824900	84	8	7	2
1851100	69	7	7	2
1822101	45	7	7	2
1827600	78	9	7	2
1836700	267	8	7	2
1830700	153	10	7	2
1816301	138	10	7	2
1847300	111	6	7	2
1823000	81	9	7	2
1822200	204	7	7	2
1817800	60	10	7	2
1542400	30	6	6	2
1845900	81	3	7	2
1817500	84	6	7	2
1836600	102	6	7	2
1846500	189	6	7	2
1836000	42	5	7	2
1829100	78	10	7	2
1847900	87	4	7	2
1821800	147	8	7	2
1836100	42	5	7	2
1822600	84	8	7	2
1843100	87	5	7	2
1842902	21	9	7	2
1832400	84	2	7	2
1842600	63	9	7	2
1821200	183	3	7	2
1843700	63	8	7	2
1834800	222	8	7	2
1794603	15	4	7	2
1541700	48	8	6	2
1834600	96	9	7	2
1839811	30	1	7	2
1839503	168	8	7	2
1837502	303	6	7	2
1793300	60	4	7	2
1839826	105	1	7	2
1838303	3	6	7	2
1838101	168	2	7	2
1837501	237	5	7	2
1839827	72	3	7	2
1838104	48	1	7	2
1787100	81	7	4	1
1791502	54	9	4	1
1756203	105	7	7	2
1791301	0	8	1	1
1787200	78	7	4	1
1756500	144	4	7	2
1791400	60	8	3	1
1756800	102	6	7	2
1787000	51	7	3	1
1539000	42	2	2	1
1770900	105	9	6	2
1768200	183	9	6	2
1789400	21	4	6	2
1532500	111	10	5	2
1770700	102	10	6	2
1767900	102	8	6	2
1770600	93	9	6	2
1789700	99	6	4	1
1532100	111	8	5	2
1771000	78	8	6	2
1761802	177	2	6	2
1761704	84	2	6	2
1790700	12	3	2	1
1790600	207	2	2	1
1537500	117	5	2	1
1772900	108	3	3	1
1536600	66	3	2	1
1879500	333	6	6	2
1884202	117	4	3	1
1881000	153	9	6	2
1881402	3	9	6	2
1879700	171	6	6	2
1879000	225	8	6	2
1879600	63	7	6	2
1880500	99	8	6	2
1880900	39	8	6	2
1779300	6	2	2	1
1778000	129	4	3	1
1777300	3	4	1	1
1762000	36	3	2	1
1882800	234	4	3	1
1883102	0	6	1	1
1873100	0	10	5	2
1856500	51	5	5	2
1872601	54	10	5	2
1856600	63	5	5	2
1868300	138	8	5	2
1868200	117	9	5	2
1869300	96	7	5	2
1872602	105	10	5	2
1868400	168	8	5	2
